"Geneid","GeneName","NewName","9_SC1","10_Ssh1","11_SC2","12_Ssh2"
"ENSG00000237036","ZEB1-AS1","ENSG00000237036_ZEB1-AS1",41,6,19,18
"ENSG00000237037","NDUFA6-DT","ENSG00000237037_NDUFA6-DT",33,31,17,40
"ENSG00000237149","ZNF503-AS2","ENSG00000237149_ZNF503-AS2",52,47,38,42
"ENSG00000237172","B3GNT9","ENSG00000237172_B3GNT9",245,387,158,273
"ENSG00000237187","NR2F1-AS1","ENSG00000237187_NR2F1-AS1",180,149,154,216
"ENSG00000237190","CDKN2AIPNL","ENSG00000237190_CDKN2AIPNL",1009,866,647,947
"ENSG00000237276","ANO7L1","ENSG00000237276_ANO7L1",45,55,25,33
"ENSG00000237289","CKMT1B","ENSG00000237289_CKMT1B",542,607,302,621
"ENSG00000237296","SMG1P1","ENSG00000237296_SMG1P1",37,12,11,16
"ENSG00000237298","TTN-AS1","ENSG00000237298_TTN-AS1",175,111,103,123
"ENSG00000237330","RNF223","ENSG00000237330_RNF223",18,41,11,36
"ENSG00000237350","CDC42P6","ENSG00000237350_CDC42P6",93,46,52,64
"ENSG00000237357","BX088651.4","ENSG00000237357_BX088651.4",21,23,15,17
"ENSG00000237380","HOXD-AS2","ENSG00000237380_HOXD-AS2",95,95,78,99
"ENSG00000237424","FOXD2-AS1","ENSG00000237424_FOXD2-AS1",192,111,83,246
"ENSG00000237438","CECR7","ENSG00000237438_CECR7",759,531,341,461
"ENSG00000237441","RGL2","ENSG00000237441_RGL2",3250,2577,1894,2879
"ENSG00000237489","C10orf143","ENSG00000237489_C10orf143",32,15,16,4
"ENSG00000237491","AL669831.5","ENSG00000237491_AL669831.5",32,37,28,40
"ENSG00000237493","AC034102.2","ENSG00000237493_AC034102.2",189,142,113,138
"ENSG00000237506","RPSAP15","ENSG00000237506_RPSAP15",112,68,59,76
"ENSG00000237517","DGCR5","ENSG00000237517_DGCR5",42,85,42,36
"ENSG00000237523","LINC00857","ENSG00000237523_LINC00857",19,35,8,30
"ENSG00000237548","TTLL11-IT1","ENSG00000237548_TTLL11-IT1",24,6,12,40
"ENSG00000237550","AC243919.1","ENSG00000237550_AC243919.1",3725,2593,2450,2830
"ENSG00000237609","AF064858.2","ENSG00000237609_AF064858.2",7,27,10,17
"ENSG00000237638","LINC02245","ENSG00000237638_LINC02245",21,21,13,15
"ENSG00000237649","KIFC1","ENSG00000237649_KIFC1",6780,1196,2449,1844
"ENSG00000237669","AL671277.2","ENSG00000237669_AL671277.2",28,43,23,28
"ENSG00000237748","UQCRBP1","ENSG00000237748_UQCRBP1",41,14,20,25
"ENSG00000237765","FAM200B","ENSG00000237765_FAM200B",627,367,288,459
"ENSG00000237807","AC022034.1","ENSG00000237807_AC022034.1",66,70,13,47
"ENSG00000237842","AL157713.1","ENSG00000237842_AL157713.1",24,17,21,15
"ENSG00000237854","LINC00674","ENSG00000237854_LINC00674",40,50,27,73
"ENSG00000237883","DGUOK-AS1","ENSG00000237883_DGUOK-AS1",124,68,50,84
"ENSG00000237943","PRKCQ-AS1","ENSG00000237943_PRKCQ-AS1",87,44,72,50
"ENSG00000237945","LINC00649","ENSG00000237945_LINC00649",102,114,40,88
"ENSG00000237950","AL357079.1","ENSG00000237950_AL357079.1",31,17,12,26
"ENSG00000237973","MTCO1P12","ENSG00000237973_MTCO1P12",519,421,363,307
"ENSG00000237975","FLG-AS1","ENSG00000237975_FLG-AS1",143,90,69,86
"ENSG00000237978","KCNMB2-AS1","ENSG00000237978_KCNMB2-AS1",23,43,28,24
"ENSG00000237989","LINC01679","ENSG00000237989_LINC01679",33,47,25,48
"ENSG00000237991","RPL35P1","ENSG00000237991_RPL35P1",129,72,87,95
"ENSG00000238000","AC116347.1","ENSG00000238000_AC116347.1",43,24,34,51
"ENSG00000238072","AC009244.1","ENSG00000238072_AC009244.1",218,167,154,236
"ENSG00000238083","LRRC37A2","ENSG00000238083_LRRC37A2",62,44,38,43
"ENSG00000238103","RPL9P7","ENSG00000238103_RPL9P7",217,158,179,196
"ENSG00000238105","GOLGA2P5","ENSG00000238105_GOLGA2P5",138,141,71,90
"ENSG00000238113","LINC01410","ENSG00000238113_LINC01410",78,48,27,38
"ENSG00000238142","BX284668.5","ENSG00000238142_BX284668.5",62,85,59,123
"ENSG00000238164","TNFRSF14-AS1","ENSG00000238164_TNFRSF14-AS1",8,21,14,27
"ENSG00000238227","TMEM250","ENSG00000238227_TMEM250",1106,816,523,629
"ENSG00000238243","OR2W3","ENSG00000238243_OR2W3",18,11,12,31
"ENSG00000238266","LINC00707","ENSG00000238266_LINC00707",35,26,91,110
"ENSG00000238287","AL603839.3","ENSG00000238287_AL603839.3",16,20,10,9
"ENSG00000239213","NCK1-DT","ENSG00000239213_NCK1-DT",155,135,60,141
"ENSG00000239305","RNF103","ENSG00000239305_RNF103",571,536,315,599
"ENSG00000239306","RBM14","ENSG00000239306_RBM14",2941,1117,1693,1697
"ENSG00000239332","LINC01119","ENSG00000239332_LINC01119",38,23,17,49
"ENSG00000239335","LLPH-DT","ENSG00000239335_LLPH-DT",12,23,8,18
"ENSG00000239382","ALKBH6","ENSG00000239382_ALKBH6",115,105,48,56
"ENSG00000239407","Z68871.1","ENSG00000239407_Z68871.1",26,8,8,26
"ENSG00000239467","AC007405.3","ENSG00000239467_AC007405.3",32,64,55,58
"ENSG00000239521","CASTOR3","ENSG00000239521_CASTOR3",73,92,45,41
"ENSG00000239523","MYLK-AS1","ENSG00000239523_MYLK-AS1",99,91,31,103
"ENSG00000239557","AC092045.1","ENSG00000239557_AC092045.1",36,20,14,25
"ENSG00000239569","KMT2E-AS1","ENSG00000239569_KMT2E-AS1",54,26,27,96
"ENSG00000239653","PSMD6-AS2","ENSG00000239653_PSMD6-AS2",28,22,23,18
"ENSG00000239665","AL157392.3","ENSG00000239665_AL157392.3",227,127,131,169
"ENSG00000239672","NME1","ENSG00000239672_NME1",2525,962,1637,1363
"ENSG00000239697","TNFSF12","ENSG00000239697_TNFSF12",6,15,6,24
"ENSG00000239779","WBP1","ENSG00000239779_WBP1",131,139,66,77
"ENSG00000239789","MRPS17","ENSG00000239789_MRPS17",155,103,94,87
"ENSG00000239791","AC002310.2","ENSG00000239791_AC002310.2",34,10,16,22
"ENSG00000239857","GET4","ENSG00000239857_GET4",234,287,132,113
"ENSG00000239883","PARGP1","ENSG00000239883_PARGP1",128,53,43,54
"ENSG00000239887","C1orf226","ENSG00000239887_C1orf226",218,231,145,337
"ENSG00000239900","ADSL","ENSG00000239900_ADSL",219,73,90,64
"ENSG00000240024","LINC00888","ENSG00000240024_LINC00888",180,375,209,545
"ENSG00000240036","AC104563.1","ENSG00000240036_AC104563.1",187,151,132,130
"ENSG00000240053","LY6G5B","ENSG00000240053_LY6G5B",152,58,71,46
"ENSG00000240065","PSMB9","ENSG00000240065_PSMB9",885,867,662,871
"ENSG00000240087","RPSAP12","ENSG00000240087_RPSAP12",53,42,41,48
"ENSG00000240184","PCDHGC3","ENSG00000240184_PCDHGC3",536,406,241,438
"ENSG00000240204","SMKR1","ENSG00000240204_SMKR1",45,127,49,136
"ENSG00000240230","COX19","ENSG00000240230_COX19",615,583,408,506
"ENSG00000240288","GHRLOS","ENSG00000240288_GHRLOS",20,16,23,21
"ENSG00000240303","ACAD11","ENSG00000240303_ACAD11",24,24,16,23
"ENSG00000240342","RPS2P5","ENSG00000240342_RPS2P5",4666,3189,3402,3675
"ENSG00000240344","PPIL3","ENSG00000240344_PPIL3",675,447,400,480
"ENSG00000240356","RPL23AP7","ENSG00000240356_RPL23AP7",305,215,165,211
"ENSG00000240370","RPL13P5","ENSG00000240370_RPL13P5",47,68,29,56
"ENSG00000240376","AC010343.1","ENSG00000240376_AC010343.1",918,635,574,743
"ENSG00000240395","RPL5P23","ENSG00000240395_RPL5P23",97,56,58,117
"ENSG00000240445","FOXO3B","ENSG00000240445_FOXO3B",133,124,70,149
"ENSG00000240489","SETP14","ENSG00000240489_SETP14",38,30,26,32
"ENSG00000240498","CDKN2B-AS1","ENSG00000240498_CDKN2B-AS1",71,44,35,51
"ENSG00000240509","RPL34P18","ENSG00000240509_RPL34P18",21,24,15,22
"ENSG00000240583","AQP1","ENSG00000240583_AQP1",6,22,20,83
"ENSG00000240682","ISY1","ENSG00000240682_ISY1",563,421,424,541
"ENSG00000240694","PNMA2","ENSG00000240694_PNMA2",0,1,6,27
"ENSG00000240731","AL139287.1","ENSG00000240731_AL139287.1",48,19,25,20
"ENSG00000240747","KRBOX1","ENSG00000240747_KRBOX1",68,13,24,20
"ENSG00000240771","ARHGEF25","ENSG00000240771_ARHGEF25",183,508,198,459
"ENSG00000240809","AC026877.1","ENSG00000240809_AC026877.1",30,15,9,36
"ENSG00000240849","TMEM189","ENSG00000240849_TMEM189",1653,1645,932,1636
"ENSG00000240854","AC117409.1","ENSG00000240854_AC117409.1",37,33,26,36
"ENSG00000240857","RDH14","ENSG00000240857_RDH14",486,325,322,350
"ENSG00000240859","AC093627.4","ENSG00000240859_AC093627.4",59,84,29,47
"ENSG00000240875","LINC00886","ENSG00000240875_LINC00886",30,45,23,33
"ENSG00000240889","NDUFB2-AS1","ENSG00000240889_NDUFB2-AS1",34,22,12,32
"ENSG00000240891","PLCXD2","ENSG00000240891_PLCXD2",28,27,33,59
"ENSG00000240972","MIF","ENSG00000240972_MIF",1939,1916,1627,1683
"ENSG00000240990","HOXA11-AS","ENSG00000240990_HOXA11-AS",26,59,30,52
"ENSG00000241007","SEPT7P6","ENSG00000241007_SEPT7P6",76,28,70,54
"ENSG00000241015","TPM3P9","ENSG00000241015_TPM3P9",130,88,53,102
"ENSG00000241058","NSUN6","ENSG00000241058_NSUN6",213,96,102,111
"ENSG00000241106","HLA-DOB","ENSG00000241106_HLA-DOB",167,238,109,203
"ENSG00000241127","YAE1","ENSG00000241127_YAE1",579,374,328,497
"ENSG00000241258","CRCP","ENSG00000241258_CRCP",1638,1026,947,1525
"ENSG00000241288","LINC02614","ENSG00000241288_LINC02614",35,71,27,80
"ENSG00000241316","SUCLG2-AS1","ENSG00000241316_SUCLG2-AS1",139,90,44,58
"ENSG00000241343","RPL36A","ENSG00000241343_RPL36A",202,70,94,39
"ENSG00000241352","AC007688.1","ENSG00000241352_AC007688.1",52,72,57,74
"ENSG00000241370","RPP21","ENSG00000241370_RPP21",26,22,13,12
"ENSG00000241404","EGFL8","ENSG00000241404_EGFL8",49,31,25,19
"ENSG00000241431","RPL37P6","ENSG00000241431_RPL37P6",92,80,81,69
"ENSG00000241468","ATP5MF","ENSG00000241468_ATP5MF",1843,1212,1301,1468
"ENSG00000241472","PTPRG-AS1","ENSG00000241472_PTPRG-AS1",114,35,63,47
"ENSG00000241484","ARHGAP8","ENSG00000241484_ARHGAP8",150,64,62,41
"ENSG00000241494","AL355032.1","ENSG00000241494_AL355032.1",166,149,84,167
"ENSG00000241506","PSMC1P1","ENSG00000241506_PSMC1P1",65,45,35,42
"ENSG00000241553","ARPC4","ENSG00000241553_ARPC4",2461,1737,1375,1523
"ENSG00000241627","UBQLN4P1","ENSG00000241627_UBQLN4P1",58,34,27,48
"ENSG00000241635","UGT1A1","ENSG00000241635_UGT1A1",5,23,9,24
"ENSG00000241685","ARPC1A","ENSG00000241685_ARPC1A",742,388,407,384
"ENSG00000241749","RPSAP52","ENSG00000241749_RPSAP52",12,5,41,44
"ENSG00000241764","AC002467.1","ENSG00000241764_AC002467.1",55,45,27,41
"ENSG00000241837","ATP5PO","ENSG00000241837_ATP5PO",790,357,447,320
"ENSG00000241839","PLEKHO2","ENSG00000241839_PLEKHO2",304,327,220,407
"ENSG00000241852","C8orf58","ENSG00000241852_C8orf58",248,250,186,220
"ENSG00000241878","PISD","ENSG00000241878_PISD",1224,961,892,1166
"ENSG00000241923","RPL14P3","ENSG00000241923_RPL14P3",105,83,61,85
"ENSG00000241973","PI4KA","ENSG00000241973_PI4KA",2748,1644,1377,2071
"ENSG00000241990","PRR34-AS1","ENSG00000241990_PRR34-AS1",146,47,75,86
"ENSG00000242028","HYPK","ENSG00000242028_HYPK",36,25,32,41
"ENSG00000242071","RPL7AP6","ENSG00000242071_RPL7AP6",545,354,452,509
"ENSG00000242082","SLC5A4-AS1","ENSG00000242082_SLC5A4-AS1",42,46,23,73
"ENSG00000242086","MUC20-OT1","ENSG00000242086_MUC20-OT1",238,150,110,122
"ENSG00000242125","SNHG3","ENSG00000242125_SNHG3",2393,992,1332,1494
"ENSG00000242147","LINC02657","ENSG00000242147_LINC02657",164,61,52,66
"ENSG00000242173","ARHGDIG","ENSG00000242173_ARHGDIG",15,21,14,20
"ENSG00000242247","ARFGAP3","ENSG00000242247_ARFGAP3",975,920,896,1261
"ENSG00000242259","C22orf39","ENSG00000242259_C22orf39",659,492,340,701
"ENSG00000242265","PEG10","ENSG00000242265_PEG10",11206,3921,3007,4846
"ENSG00000242294","STAG3L5P","ENSG00000242294_STAG3L5P",118,86,75,68
"ENSG00000242299","AC073861.1","ENSG00000242299_AC073861.1",806,632,575,691
"ENSG00000242372","EIF6","ENSG00000242372_EIF6",5316,2511,3384,2750
"ENSG00000242445","RPL7AP11","ENSG00000242445_RPL7AP11",201,106,120,137
"ENSG00000242474","AC093627.5","ENSG00000242474_AC093627.5",205,144,90,148
"ENSG00000242485","MRPL20","ENSG00000242485_MRPL20",1760,810,934,871
"ENSG00000242498","ARPIN","ENSG00000242498_ARPIN",777,812,290,412
"ENSG00000242516","LINC00960","ENSG00000242516_LINC00960",401,362,354,426
"ENSG00000242574","HLA-DMB","ENSG00000242574_HLA-DMB",92,149,63,118
"ENSG00000242588","AC108010.1","ENSG00000242588_AC108010.1",55,29,27,31
"ENSG00000242612","DECR2","ENSG00000242612_DECR2",221,221,176,153
"ENSG00000242622","AC092910.3","ENSG00000242622_AC092910.3",32,48,15,110
"ENSG00000242732","RTL5","ENSG00000242732_RTL5",43,133,56,183
"ENSG00000242759","LINC00882","ENSG00000242759_LINC00882",16,34,11,23
"ENSG00000242802","AP5Z1","ENSG00000242802_AP5Z1",1137,1059,841,696
"ENSG00000242908","AADACL2-AS1","ENSG00000242908_AADACL2-AS1",59,30,45,53
"ENSG00000242951","AC007182.2","ENSG00000242951_AC007182.2",202,105,175,138
"ENSG00000243137","PSG4","ENSG00000243137_PSG4",409,439,293,454
"ENSG00000243147","MRPL33","ENSG00000243147_MRPL33",1158,740,689,1200
"ENSG00000243155","AL162431.2","ENSG00000243155_AL162431.2",28,21,27,40
"ENSG00000243156","MICAL3","ENSG00000243156_MICAL3",1389,664,607,881
"ENSG00000243176","AC092944.1","ENSG00000243176_AC092944.1",55,20,15,19
"ENSG00000243199","AC115223.1","ENSG00000243199_AC115223.1",205,124,128,108
"ENSG00000243224","AC006252.1","ENSG00000243224_AC006252.1",30,21,12,30
"ENSG00000243244","STON1","ENSG00000243244_STON1",114,269,37,177
"ENSG00000243279","PRAF2","ENSG00000243279_PRAF2",258,221,183,274
"ENSG00000243302","AC018638.4","ENSG00000243302_AC018638.4",333,209,212,214
"ENSG00000243317","STMP1","ENSG00000243317_STMP1",2692,1529,1358,1380
"ENSG00000243335","KCTD7","ENSG00000243335_KCTD7",175,160,91,163
"ENSG00000243364","EFNA4","ENSG00000243364_EFNA4",448,346,230,352
"ENSG00000243422","RPL23AP49","ENSG00000243422_RPL23AP49",64,114,56,90
"ENSG00000243449","C4orf48","ENSG00000243449_C4orf48",15,38,28,25
"ENSG00000243477","NAA80","ENSG00000243477_NAA80",560,488,383,574
"ENSG00000243479","MNX1-AS1","ENSG00000243479_MNX1-AS1",117,132,55,82
"ENSG00000243547","HNRNPKP4","ENSG00000243547_HNRNPKP4",169,80,116,112
"ENSG00000243566","UPK3B","ENSG00000243566_UPK3B",34,97,15,36
"ENSG00000243629","LINC00880","ENSG00000243629_LINC00880",10,26,6,16
"ENSG00000243649","CFB","ENSG00000243649_CFB",6,20,4,18
"ENSG00000243660","ZNF487","ENSG00000243660_ZNF487",118,104,84,70
"ENSG00000243667","WDR92","ENSG00000243667_WDR92",146,100,57,111
"ENSG00000243678","NME2","ENSG00000243678_NME2",39,9,17,7
"ENSG00000243679","AC018638.5","ENSG00000243679_AC018638.5",210,202,165,189
"ENSG00000243701","DUBR","ENSG00000243701_DUBR",516,455,199,369
"ENSG00000243710","CFAP57","ENSG00000243710_CFAP57",11,22,19,10
"ENSG00000243716","NPIPB5","ENSG00000243716_NPIPB5",508,324,370,272
"ENSG00000243725","TTC4","ENSG00000243725_TTC4",25,15,10,29
"ENSG00000243753","HLA-L","ENSG00000243753_HLA-L",14,23,18,18
"ENSG00000243859","RPL5P17","ENSG00000243859_RPL5P17",33,19,13,15
"ENSG00000243927","MRPS6","ENSG00000243927_MRPS6",1241,751,826,1140
"ENSG00000243943","ZNF512","ENSG00000243943_ZNF512",632,459,384,624
"ENSG00000243970","PPIEL","ENSG00000243970_PPIEL",83,66,46,44
"ENSG00000243989","ACY1","ENSG00000243989_ACY1",35,23,14,17
"ENSG00000244005","NFS1","ENSG00000244005_NFS1",1757,1336,1007,1480
"ENSG00000244026","FAM86DP","ENSG00000244026_FAM86DP",167,77,102,67
"ENSG00000244038","DDOST","ENSG00000244038_DDOST",8664,8252,7422,9895
"ENSG00000244041","LINC01011","ENSG00000244041_LINC01011",78,92,42,85
"ENSG00000244045","TMEM199","ENSG00000244045_TMEM199",611,424,339,458
"ENSG00000244128","LINC01322","ENSG00000244128_LINC01322",11,9,25,20
"ENSG00000244165","P2RY11","ENSG00000244165_P2RY11",47,50,23,97
"ENSG00000244187","TMEM141","ENSG00000244187_TMEM141",1032,635,597,742
"ENSG00000244198","AC004889.1","ENSG00000244198_AC004889.1",34,43,6,33
"ENSG00000244219","TMEM225B","ENSG00000244219_TMEM225B",6,16,8,28
"ENSG00000244245","AC133134.1","ENSG00000244245_AC133134.1",17,6,10,30
"ENSG00000244300","GATA2-AS1","ENSG00000244300_GATA2-AS1",5,26,13,38
"ENSG00000244306","DUXAP10","ENSG00000244306_DUXAP10",204,188,124,111
"ENSG00000244313","AC024293.1","ENSG00000244313_AC024293.1",1594,1112,1071,1186
"ENSG00000244363","RPL7P23","ENSG00000244363_RPL7P23",103,49,54,71
"ENSG00000244398","AC116533.1","ENSG00000244398_AC116533.1",2696,2072,1926,2091
"ENSG00000244405","ETV5","ENSG00000244405_ETV5",1295,477,1071,1355
"ENSG00000244459","AC147067.1","ENSG00000244459_AC147067.1",26,24,10,26
"ENSG00000244462","RBM12","ENSG00000244462_RBM12",4248,2469,1796,3217
"ENSG00000244486","SCARF2","ENSG00000244486_SCARF2",10,27,5,17
"ENSG00000244490","RWDD4P1","ENSG00000244490_RWDD4P1",103,50,51,71
"ENSG00000244509","APOBEC3C","ENSG00000244509_APOBEC3C",2291,1999,1472,2177
"ENSG00000244558","KCNK15-AS1","ENSG00000244558_KCNK15-AS1",9,23,7,28
"ENSG00000244560","AC004890.2","ENSG00000244560_AC004890.2",78,57,44,38
"ENSG00000244588","RAD21L1","ENSG00000244588_RAD21L1",7,22,5,14
"ENSG00000244625","MIATNB","ENSG00000244625_MIATNB",92,54,56,55
"ENSG00000244627","TPTEP2","ENSG00000244627_TPTEP2",41,32,22,32
"ENSG00000244675","AC108676.1","ENSG00000244675_AC108676.1",469,404,215,301
"ENSG00000244687","UBE2V1","ENSG00000244687_UBE2V1",97,107,121,111
"ENSG00000244694","PTCHD4","ENSG00000244694_PTCHD4",66,85,62,81
"ENSG00000244701","AC004918.1","ENSG00000244701_AC004918.1",39,32,20,18
"ENSG00000244716","BX679664.3","ENSG00000244716_BX679664.3",2824,1688,1686,1971
"ENSG00000244754","N4BP2L2","ENSG00000244754_N4BP2L2",1519,907,831,1206
"ENSG00000244879","GABPB1-AS1","ENSG00000244879_GABPB1-AS1",889,564,522,705
"ENSG00000245060","LINC00847","ENSG00000245060_LINC00847",484,507,271,573
"ENSG00000245146","MALINC1","ENSG00000245146_MALINC1",36,21,9,27
"ENSG00000245149","RNF139-AS1","ENSG00000245149_RNF139-AS1",106,47,54,96
"ENSG00000245213","AC105285.1","ENSG00000245213_AC105285.1",30,22,10,49
"ENSG00000245248","USP2-AS1","ENSG00000245248_USP2-AS1",56,10,17,21
"ENSG00000245317","AC008393.1","ENSG00000245317_AC008393.1",47,30,10,33
"ENSG00000245498","AP000866.1","ENSG00000245498_AP000866.1",9,20,9,14
"ENSG00000245532","NEAT1","ENSG00000245532_NEAT1",19192,11099,8293,6127
"ENSG00000245556","SCAMP1-AS1","ENSG00000245556_SCAMP1-AS1",119,75,52,147
"ENSG00000245571","FAM111A-DT","ENSG00000245571_FAM111A-DT",93,83,50,82
"ENSG00000245573","BDNF-AS","ENSG00000245573_BDNF-AS",32,16,14,14
"ENSG00000245614","DDX11-AS1","ENSG00000245614_DDX11-AS1",33,15,3,25
"ENSG00000245648","AC022075.1","ENSG00000245648_AC022075.1",64,100,30,50
"ENSG00000245680","ZNF585B","ENSG00000245680_ZNF585B",166,188,129,195
"ENSG00000245694","CRNDE","ENSG00000245694_CRNDE",258,139,122,173
"ENSG00000245848","CEBPA","ENSG00000245848_CEBPA",572,913,236,763
"ENSG00000245849","RAD51-AS1","ENSG00000245849_RAD51-AS1",44,44,32,45
"ENSG00000245910","SNHG6","ENSG00000245910_SNHG6",2496,1909,1882,2270
"ENSG00000245937","LINC01184","ENSG00000245937_LINC01184",590,398,272,351
"ENSG00000245958","AC093752.1","ENSG00000245958_AC093752.1",206,148,124,157
"ENSG00000246067","RAB30-DT","ENSG00000246067_RAB30-DT",243,68,120,103
"ENSG00000246089","AC016065.1","ENSG00000246089_AC016065.1",186,98,91,118
"ENSG00000246090","AP002026.1","ENSG00000246090_AP002026.1",38,4,12,8
"ENSG00000246174","KCTD21-AS1","ENSG00000246174_KCTD21-AS1",52,52,25,71
"ENSG00000246203","AL353807.3","ENSG00000246203_AL353807.3",17,11,21,63
"ENSG00000246228","CASC8","ENSG00000246228_CASC8",354,162,171,224
"ENSG00000246263","UBR5-AS1","ENSG00000246263_UBR5-AS1",42,42,41,64
"ENSG00000246273","SBF2-AS1","ENSG00000246273_SBF2-AS1",104,63,38,68
"ENSG00000246334","PRR7-AS1","ENSG00000246334_PRR7-AS1",35,9,11,6
"ENSG00000246465","AC138904.1","ENSG00000246465_AC138904.1",15,8,5,27
"ENSG00000246560","UBE2D3-AS1","ENSG00000246560_UBE2D3-AS1",29,31,7,32
"ENSG00000246582","AC100861.1","ENSG00000246582_AC100861.1",198,145,142,192
"ENSG00000246705","H2AFJ","ENSG00000246705_H2AFJ",1322,1106,826,1332
"ENSG00000246898","LINC00920","ENSG00000246898_LINC00920",28,15,13,11
"ENSG00000246922","UBAP1L","ENSG00000246922_UBAP1L",103,168,117,151
"ENSG00000246982","Z84485.1","ENSG00000246982_Z84485.1",6,23,6,8
"ENSG00000246985","SOCS2-AS1","ENSG00000246985_SOCS2-AS1",11,42,11,40
"ENSG00000247077","PGAM5","ENSG00000247077_PGAM5",3075,1771,1881,2389
"ENSG00000247081","BAALC-AS1","ENSG00000247081_BAALC-AS1",94,84,47,82
"ENSG00000247092","SNHG10","ENSG00000247092_SNHG10",202,80,120,187
"ENSG00000247095","MIR210HG","ENSG00000247095_MIR210HG",125,175,61,88
"ENSG00000247137","AP000873.2","ENSG00000247137_AP000873.2",48,13,13,13
"ENSG00000247240","UBL7-AS1","ENSG00000247240_UBL7-AS1",106,79,64,83
"ENSG00000247271","ZBED5-AS1","ENSG00000247271_ZBED5-AS1",319,229,110,130
"ENSG00000247287","AL359220.1","ENSG00000247287_AL359220.1",50,36,26,38
"ENSG00000247315","ZCCHC3","ENSG00000247315_ZCCHC3",1529,1089,909,1452
"ENSG00000247317","LY6E-DT","ENSG00000247317_LY6E-DT",12,26,8,23
"ENSG00000247373","AC055713.1","ENSG00000247373_AC055713.1",29,9,10,3
"ENSG00000247400","DNAJC3-DT","ENSG00000247400_DNAJC3-DT",89,56,36,123
"ENSG00000247498","GPRC5D-AS1","ENSG00000247498_GPRC5D-AS1",193,148,88,149
"ENSG00000247516","MIR4458HG","ENSG00000247516_MIR4458HG",186,130,101,154
"ENSG00000247556","OIP5-AS1","ENSG00000247556_OIP5-AS1",2332,1549,1336,2278
"ENSG00000247572","CKMT2-AS1","ENSG00000247572_CKMT2-AS1",304,275,192,396
"ENSG00000247596","TWF2","ENSG00000247596_TWF2",1357,1189,1072,1375
"ENSG00000247626","MARS2","ENSG00000247626_MARS2",702,373,375,467
"ENSG00000247708","STX18-AS1","ENSG00000247708_STX18-AS1",94,55,47,62
"ENSG00000247735","AC120114.1","ENSG00000247735_AC120114.1",12,21,5,22
"ENSG00000247746","USP51","ENSG00000247746_USP51",48,21,12,36
"ENSG00000247796","AC008966.1","ENSG00000247796_AC008966.1",149,89,72,108
"ENSG00000247809","NR2F2-AS1","ENSG00000247809_NR2F2-AS1",30,17,11,9
"ENSG00000247828","TMEM161B-AS1","ENSG00000247828_TMEM161B-AS1",245,100,109,133
"ENSG00000247950","SEC24B-AS1","ENSG00000247950_SEC24B-AS1",39,16,10,9
"ENSG00000247982","LINC00926","ENSG00000247982_LINC00926",22,41,16,21
"ENSG00000248008","NRAV","ENSG00000248008_NRAV",414,249,186,239
"ENSG00000248015","AC005329.1","ENSG00000248015_AC005329.1",5,15,8,32
"ENSG00000248019","FAM13A-AS1","ENSG00000248019_FAM13A-AS1",74,34,41,23
"ENSG00000248049","UBA6-AS1","ENSG00000248049_UBA6-AS1",273,185,197,188
"ENSG00000248092","NNT-AS1","ENSG00000248092_NNT-AS1",16,35,12,41
"ENSG00000248124","RRN3P1","ENSG00000248124_RRN3P1",130,95,50,108
"ENSG00000248161","AC098487.1","ENSG00000248161_AC098487.1",25,22,22,31
"ENSG00000248240","AC114956.1","ENSG00000248240_AC114956.1",35,36,19,23
"ENSG00000248275","TRIM52-AS1","ENSG00000248275_TRIM52-AS1",371,227,228,315
"ENSG00000248290","TNXA","ENSG00000248290_TNXA",7,9,10,28
"ENSG00000248323","LUCAT1","ENSG00000248323_LUCAT1",2,4,2,29
"ENSG00000248333","CDK11B","ENSG00000248333_CDK11B",1404,796,841,921
"ENSG00000248334","WHAMMP2","ENSG00000248334_WHAMMP2",75,81,58,83
"ENSG00000248367","AC008610.1","ENSG00000248367_AC008610.1",61,56,34,93
"ENSG00000248370","LINC02434","ENSG00000248370_LINC02434",328,213,238,400
"ENSG00000248429","FAM198B-AS1","ENSG00000248429_FAM198B-AS1",87,46,20,54
"ENSG00000248487","ABHD14A","ENSG00000248487_ABHD14A",146,107,63,113
"ENSG00000248508","SRP14-AS1","ENSG00000248508_SRP14-AS1",78,101,62,145
"ENSG00000248527","MTATP6P1","ENSG00000248527_MTATP6P1",17361,11386,13548,10437
"ENSG00000248554","AC114956.2","ENSG00000248554_AC114956.2",105,72,43,62
"ENSG00000248569","AC026410.3","ENSG00000248569_AC026410.3",32,10,24,34
"ENSG00000248593","DSTNP2","ENSG00000248593_DSTNP2",116,140,60,120
"ENSG00000248712","CCDC153","ENSG00000248712_CCDC153",36,64,25,54
"ENSG00000248905","FMN1","ENSG00000248905_FMN1",281,182,119,201
"ENSG00000248932","AC046134.2","ENSG00000248932_AC046134.2",25,20,8,16
"ENSG00000248964","AC131254.1","ENSG00000248964_AC131254.1",19,19,19,23
"ENSG00000249042","AC008771.1","ENSG00000249042_AC008771.1",603,408,211,357
"ENSG00000249087","ZNF436-AS1","ENSG00000249087_ZNF436-AS1",102,124,46,200
"ENSG00000249115","HAUS5","ENSG00000249115_HAUS5",1277,487,652,430
"ENSG00000249129","SUDS3P1","ENSG00000249129_SUDS3P1",37,39,36,40
"ENSG00000249264","EEF1A1P9","ENSG00000249264_EEF1A1P9",74,64,56,71
